scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
reduced_coupling,fixed_ground,800,50.7602273500143,27.23164619728923,23.52858115272507,1.8828255267813803,21491.16446247101,2300.05749001503,0.0,0.0,26.1,1.25,0.0,0.1896365351974964,0.32256516367197036,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,801,54.70760534799528,27.44408078417182,27.263524563823466,1.9189347960054874,21994.21607456207,2297.969362783432,0.0,0.0,27.55,1.4,0.0,0.18962016999721526,0.3045320898294449,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,802,53.257426255625695,27.65777788795531,25.59964836767039,1.9058547789230942,21835.63777923584,2336.4183875083922,0.0,0.0,27.2,1.55,0.0,0.18957675322890283,0.31107204854488374,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,803,51.56435109396116,27.188843667879702,24.375507426081462,1.8928471710532904,21605.683086776735,2292.795631122589,0.0,0.0,24.95,0.6,0.0,0.18959813937544823,0.3175708994269371,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,804,50.7726830209739,26.913363852351903,23.859319168621997,1.871254309779033,21346.72164440155,2266.4353037834167,0.0,0.0,26.15,1.5,0.0,0.1896429181098938,0.3283723309636116,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,805,51.4412488497785,27.643119026347996,23.798129823430507,1.9113724290393292,21909.268876838683,2331.3327914237975,0.0,0.0,25.5,1.7,0.0,0.18955390825867652,0.308313200622797,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,806,51.16501228187615,27.37897385433316,23.786038427542994,1.8823787717614322,21505.07429714203,2319.697540950775,0.0,0.0,25.75,1.45,0.0,0.1896466478705406,0.3228100873529911,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,807,51.294370972623256,27.287597972154618,24.00677300046863,1.8843258901499211,21536.719456481933,2306.4438603401186,0.0,0.0,26.3,1.25,0.0,0.18960695266723632,0.3217706702649593,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,808,52.95326656378961,27.39682557731867,25.55644098647094,1.8932639229577035,21665.469157791136,2314.495408630371,0.0,0.0,27.0,1.4,0.0,0.18965943083167075,0.31733712628483773,0.0,0.0,1.0,0.0
reduced_coupling,fixed_ground,809,55.192557852838306,27.60357641763985,27.588981435198463,1.9065504816360772,21858.382884788512,2328.565577030182,0.0,0.15,27.65,1.25,0.0,0.18958215937018394,0.31072431430220604,0.0,0.0,1.0,0.0
